toplevel,item,article,block
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e430
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e439
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e463
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e526
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e557
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e368,TAca84-d1e1121-d1e567
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e581
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e590
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e612
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e629
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e640
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e651
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e664
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e723
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e775
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e809
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e573,TAca84-d1e1121-d1e818
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e840
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e851
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e880
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e905
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e914
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e923
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e958
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e976
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e832,TAca84-d1e1121-d1e985
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1016
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1025
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1054
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1079
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1101
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1112
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1151
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1173
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1008,TAca84-d1e1121-d1e1186
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1206
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1217
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1233
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1245
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1258
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1280
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1319
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1376
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1389
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1198,TAca84-d1e1121-d1e1403
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1437
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1448
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1481
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1506
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1519
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1535
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1587
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1644
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1670
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1429,TAca84-d1e1121-d1e1706
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1726
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1733
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1755
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1772
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1790
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1797
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1858
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1880
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1926
TAca84,TAca84-d1e1121,TAca84-d1e1121-Dd1e1718,TAca84-d1e1121-d1e1943
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e175
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e184
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e208
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e227
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e256
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e272
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e318
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e377
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e395
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e435
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e466
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e167,TAca84-d1e1127-d1e477
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e499
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e508
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e543
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e577
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e590
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e606
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e639
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e687
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e724
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e743
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e491,TAca84-d1e1127-d1e750
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e768
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e775
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e793
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e810
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e830
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e843
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e902
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e928
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e944
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e760,TAca84-d1e1127-d1e958
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e980
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e991
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1013
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1025
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1036
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1047
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1058
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1082
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1095
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1146
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1155
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1166
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e972,TAca84-d1e1127-d1e1179
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1204
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1215
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1241
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1258
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1274
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1296
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1331
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1362
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1384
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1424
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1463
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1196,TAca84-d1e1127-d1e1487
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1507
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1516
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1534
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1568
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1586
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1599
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1638
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1658
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1671
TAca84,TAca84-d1e1127,TAca84-d1e1127-Dd1e1499,TAca84-d1e1127-d1e1694
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e170
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e179
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e203
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e217
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e230
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e243
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e295
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e306
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e162,TAca84-d1e1132-d1e315
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e342
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e355
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e379
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e398
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e422
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e433
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e451
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e484
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e519
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e544
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e562
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e591
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e334,TAca84-d1e1132-d1e620
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e655
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e662
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e686
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e724
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e737
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e755
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e797
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e865
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e874
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e647,TAca84-d1e1132-d1e901
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e932
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e941
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e963
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e980
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e1000
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e1011
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e1072
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e1083
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e924,TAca84-d1e1132-d1e1096
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1121
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1130
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1165
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1186
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1204
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1220
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1242
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1273
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1289
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1113,TAca84-d1e1132-d1e1301
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1323
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1332
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1354
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1371
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1393
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1409
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1455
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1468
TAca84,TAca84-d1e1132,TAca84-d1e1132-Dd1e1315,TAca84-d1e1132-d1e1479
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e176
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e185
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e205
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e226
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e244
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e255
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e290
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e319
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e168,TAca84-d1e1137-d1e363
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e401
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e410
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e430
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e440
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e458
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e467
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e522
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e551
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e567
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e393,TAca84-d1e1137-d1e584
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e611
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e620
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e640
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e654
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e667
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e680
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e706
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e724
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e603,TAca84-d1e1137-d1e748
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e783
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e792
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e810
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e824
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e837
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e844
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e873
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e884
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e895
TAca84,TAca84-d1e1137,TAca84-d1e1137-Dd1e775,TAca84-d1e1137-d1e907
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e157
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e166
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e184
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e196
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e207
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e218
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e251
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e271
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e149,TAca84-d1e1142-d1e289
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e320
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e331
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e353
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e374
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e390
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e406
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e476
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e487
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e312,TAca84-d1e1142-d1e509
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e540
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e549
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e571
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e585
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e605
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e614
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e669
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e706
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e532,TAca84-d1e1142-d1e724
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e753
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e762
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e784
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e805
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e825
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e834
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e873
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e895
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e919
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e944
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e966
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e984
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e745,TAca84-d1e1142-d1e1002
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e1014,TAca84-d1e1142-d1e1022
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e1014,TAca84-d1e1142-d1e1031
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e1014,TAca84-d1e1142-d1e1051
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e1014,TAca84-d1e1142-d1e1068
TAca84,TAca84-d1e1142,TAca84-d1e1142-Dd1e1014,TAca84-d1e1142-d1e1084
